Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
8836,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2002,17.6,,
8837,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2002,13.5,,
8838,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2002,9.5,,
8839,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2002,2.7,,
9114,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2005,21.1,,
9115,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2005,20.3,,
9116,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2005,25,,
9117,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2005,17.5,,
9118,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2005,31.8,,
9119,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2005,34.4,,
9120,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2005,21,,
9121,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),201,Greenpoint,2005,16,,
9122,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2005,20.1,,
9123,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2005,27.3,,
9124,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),204,East New York,2005,21.6,,
9125,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2005,18.2,,
9126,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2005,21.2,,
9127,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2005,25.5,,
9128,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2005,11.6,,
9129,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2005,14.9,,
9130,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2005,10,,
9131,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2005,22.2,,
9132,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2005,37.2,,
9133,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2005,24.1,,
9134,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2005,24.6,,
9135,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2005,18.8,,
9136,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2005,14,,
9137,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2005,15.1,,
9138,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2005,10.6,,
9139,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2005,22.6,,
9140,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2005,20.6,,
9141,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2005,22.6,,
9142,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2005,12.7,,
9143,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2005,11.8,,
9144,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2005,9.5,,
9145,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2005,11.1,,
9146,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2005,13.1,,
9147,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2005,14.1,,
9148,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2005,6,,
9149,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2005,15.6,,
9150,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2005,11.4,,
9151,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2005,10.1,,
9152,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2005,13.7,,
9153,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2005,13.3,,
9154,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2005,12.9,,
9155,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2005,10.3,,
44971,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2008,20.2,,
44972,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2008,23.1,,
44973,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2008,29.4,,
44974,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2008,22.1,,
44975,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2008,29.8,,
44976,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2008,38.2,,
44977,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2008,20.8,,
44978,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),201,Greenpoint,2008,19,,
44979,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2008,22.3,,
44980,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2008,23.8,,
44981,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),204,East New York,2008,14.2,,
44982,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2008,10.4,,
44983,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2008,16.4,,
44984,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2008,25.5,,
44985,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2008,9.3,,
44986,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2008,13,,
44987,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2008,8.4,,
44988,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2008,19.8,,
44989,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2008,30,,
44990,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2008,16.9,,
44991,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2008,16.4,,
44992,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2008,16.1,,
44993,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2008,9.9,,
44994,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2008,13.2,,
44995,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2008,8.5,,
44996,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2008,11.9,,
44997,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2008,21.6,,
44998,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2008,13,,
44999,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2008,13.2,,
45000,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2008,14.2,,
45001,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2008,12.6,,
45002,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2008,13.3,,
45003,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2008,14.4,,
45004,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2008,16.9,,
45005,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2008,5.4,,
45006,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2008,13.3,,
45007,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2008,15.5,,
45008,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2008,11.3,,
45009,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2008,18.4,,
45010,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2008,15.4,,
45011,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2008,12.5,,
45012,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2008,6.3,,
100724,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2011,27.4,,
100725,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2011,22.3,,
100726,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2011,31.6,,
100727,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2011,26,,
100728,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2011,30.3,,
100729,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2011,29.3,,
100730,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2011,30.6,,
100731,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),201,Greenpoint,2011,23.3,,
100732,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2011,27.6,,
100733,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2011,25.9,,
100734,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),204,East New York,2011,20.4,,
100735,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),205,Sunset Park,2011,19.1,,
100736,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),206,Borough Park,2011,21.6,,
100737,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2011,29.9,,
100738,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2011,18.2,,
100739,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2011,16.5,,
100740,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2011,15.8,,
100741,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2011,27.5,,
100742,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),301,Washington Heights,2011,38,,
100743,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2011,31.9,,
100744,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),303,East Harlem,2011,35.8,,
100745,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),304,Upper West Side,2011,21.3,,
100746,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),305,Upper East Side,2011,13.1,,
100747,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2011,17.2,,
100748,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2011,14.1,,
100749,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2011,14.9,,
100750,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2011,18.8,,
100751,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2011,15.4,,
100752,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2011,16.5,,
100753,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),402,West Queens,2011,18.7,,
100754,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2011,8.6,,
100755,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2011,8.1,,
100756,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2011,16.5,,
100757,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2011,14.3,,
100758,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2011,12.3,,
100759,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),408,Jamaica,2011,18.3,,
100760,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2011,13.5,,
100761,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),410,Rockaways,2011,21,,
100762,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),501,Port Richmond,2011,9.4,,
100763,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2011,8.6,,
100764,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),503,Willowbrook,2011,7.8,,
100765,80,3,22,42,36,Homes with Leaks,Percent of Households,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2011,5.2,,
8840,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2002,7.1,,
8841,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2002,7.2,,
8842,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2002,12.6,,
8843,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2002,5.6,,
8844,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2002,14.5,,
8845,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2002,16.4,,
8846,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2002,21.9,,
8847,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2002,20,,
8848,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2002,26.8,,
8849,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2002,38.8,,
8850,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2002,28.5,,
8851,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2002,13.5,,
8852,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2002,11.5,,
8853,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2002,8.5,,
8854,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2002,7,,
8855,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2002,3.3,,
8856,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2002,6.6,,
8857,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2002,58,,
8858,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2002,15.7,,
8859,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2002,56.1,,
8860,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2002,20.1,,
8861,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2002,8.6,,
8862,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2002,9.7,,
8863,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2002,14.9,,
8864,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2002,7.4,,
8865,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2002,9.6,,
8866,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2002,14.7,,
8867,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2002,10.2,,
8868,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2002,3.1,,
8869,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2002,5.5,,
8870,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2002,3.5,,
8871,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2002,2.9,,
8872,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2002,4.8,,
8873,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2002,3.2,,
8874,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2002,10.1,,
8875,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2002,18.5,,
8876,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2002,6.5,,
8877,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2002,13.9,,
8878,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2002,16.3,,
8879,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2002,12.7,,
8880,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2002,9.2,,
8881,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2002,3.7,,
9156,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2005,5.9,,
9157,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2005,7.3,,
9158,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2005,6.8,,
9159,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2005,6.3,,
9160,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2005,19.4,,
9161,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2005,12,,
9162,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2005,18.4,,
9163,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2005,9.8,,
9164,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2005,24.2,,
9165,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2005,33.5,,
9166,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2005,18.9,,
9167,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2005,9.4,,
9168,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2005,8.2,,
9169,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2005,7.8,,
9170,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2005,6.5,,
9171,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2005,7.1,,
9172,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2005,3.9,,
9173,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2005,32.1,,
9174,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2005,10.5,,
9175,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2005,38.5,,
9176,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2005,18.3,,
